,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,shot_statsbomb_xg,shot_end_location,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,possession_team_id,team_id,player_id,shot_key_pass_id,shot_first_time,out,under_pressure,shot_aerial_won,shot_deflected,shot_one_on_one,shot_open_goal,shot_saved_to_post,off_camera,shot_follows_dribble,shot_saved_off_target,shot_redirect
541,897f19fb-a16f-4862-94bb-90d280b3bc90,1551,1,00:41:32.502,41,32,Shot,66,Germany,From Free Kick,Germany,Kai Havertz,Center Forward,"[111.5, 39.7]",0.397713,"['84c89095-9c3b-4a3e-8248-63428903dea3', 'a8558aac-f0c1-41df-93b4-924b8818c044']",3940983,0.13610949,"[118.7, 39.8, 1.0]",Normal,Head,Open Play,Saved,"[{'location': [118.9, 39.7], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 48.4], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.8, 32.5], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 44.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 39.8], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 37.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.5, 34.2], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 24.9], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.6, 14.0], 'player': {'id': 17042, 'name': 'Andreas Skov Olsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [100.5, 49.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 38.4], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.8, 29.9], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.5, 45.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.9, 26.4], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.9, 36.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",770,770,8966,e0b21d33-3517-4d91-9de7-586f999ce7a7,,,True,True,,,,,,,,
542,05690c49-c5c8-41d6-a74c-080c1fc45723,1562,1,00:41:42.467,41,42,Shot,66,Germany,From Free Kick,Germany,Nico Schlotterbeck,Left Center Back,"[112.3, 31.4]",0.689437,"['1e348b0c-9785-4087-a730-270c0a53757e', '2ec983a5-f524-40d7-affa-f65608c58507']",3940983,0.039883997,"[120.0, 35.5, 1.8]",Normal,Head,Open Play,Off T,"[{'location': [104.3, 50.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.2, 37.5], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 45.0], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.5, 18.6], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.8, 37.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.5, 41.4], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 52.7], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.1, 37.7], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 44.9], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 38.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.0, 41.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 26.2], 'player': {'id': 17042, 'name': 'Andreas Skov Olsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [112.1, 36.1], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 31.8], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",770,770,24118,b9fc157d-df3d-4732-a6f9-c237ee447c97,,,True,True,,,,,,,,
543,5cc50161-cf4e-415c-9970-7af9d0974563,1732,1,00:46:07.025,46,7,Shot,72,Denmark,From Throw In,Denmark,Rasmus Winther Højlund,Center Forward,"[115.0, 51.7]",0.32296,['448ea977-0852-45d7-8fe3-1e09bcd1fdbd'],3940983,0.061353974,"[120.0, 44.6, 2.0]",Normal,Right Foot,Open Play,Off T,"[{'location': [105.2, 50.4], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 38.5], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.3, 57.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.6, 44.7], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 70.4], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 50.5], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 52.7], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 48.6], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 40.3], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 41.5], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.0, 51.1], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 57.7], 'player': {'id': 17042, 'name': 'Andreas Skov Olsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [107.5, 49.6], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [111.2, 55.0], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",776,776,51672,,,,,,,True,,,,,,
544,abe0f333-26a4-471d-85f2-1d990bfba436,1899,1,00:49:35.988,49,35,Shot,80,Denmark,Regular Play,Denmark,Rasmus Winther Højlund,Center Forward,"[108.2, 37.4]",0.056764,['20781e34-bc0e-448b-9529-4265d810ddd4'],3940983,0.48120555,"[109.4, 37.7, 0.6]",Normal,Left Foot,Open Play,Saved,"[{'location': [102.6, 55.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 48.3], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 38.6], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 41.2], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 43.7], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 38.3], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.6, 35.6], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.1, 48.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.1, 57.2], 'player': {'id': 17042, 'name': 'Andreas Skov Olsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",776,776,51672,135e3bc8-95ad-4c0e-a5b6-896f90f843b2,True,,,,,,,,,,,
545,cbada0e8-e0c7-44de-8081-d41afed09b3e,2069,2,00:07:58.087,52,58,Shot,88,Germany,Other,Germany,Kai Havertz,Center Forward,"[108.0, 40.0]",0.490568,['35974df7-0d20-4635-96af-88d581ee1357'],3940983,0.7835,"[120.0, 43.7, 0.2]",Normal,Left Foot,Penalty,Goal,,770,770,8966,,,,,,,,,,,,,
546,eb72b5a6-641f-456b-bee1-173de2abec3f,2219,2,00:13:24.266,58,24,Shot,99,Germany,Regular Play,Germany,Kai Havertz,Center Forward,"[108.9, 31.0]",1.471649,['77ba61af-339d-4c80-b842-96f8b606f3d9'],3940983,0.42521873,"[120.0, 45.5, 0.5]",Lob,Left Foot,Open Play,Off T,"[{'location': [102.7, 43.1], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 34.5], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 32.9], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 33.9], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 38.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.9, 33.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",770,770,8966,4b4b8fee-0ed4-4f45-bb49-670024dc3b5c,,,,,,True,,,,,,
547,aa930639-f24c-47d5-88eb-079e4e70a267,2508,2,00:20:39.744,65,39,Shot,114,Denmark,Regular Play,Denmark,Rasmus Winther Højlund,Center Forward,"[105.6, 30.8]",0.440681,"['64e2ba4c-c5ae-4a8e-8b36-1623de8c2cbf', 'b31177a8-e3a8-4ac0-9709-3629cdb1b8aa']",3940983,0.059370115,"[115.3, 36.3, 0.7]",Normal,Left Foot,Open Play,Saved,"[{'location': [88.4, 31.9], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.3, 26.5], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.4, 25.1], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.4, 31.2], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 47.7], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 40.5], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 22.8], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 31.0], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 31.9], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 37.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 52.2], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [90.2, 26.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 42.8], 'player': {'id': 17042, 'name': 'Andreas Skov Olsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [97.1, 35.5], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.7, 13.6], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 18.8], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",776,776,51672,70ffff6c-aa65-4b04-af6e-6bf7235106c8,,,True,,,,,,,,,
548,50a49f54-0cdc-496b-86bb-4012aae20077,2634,2,00:22:48.527,67,48,Shot,117,Germany,Regular Play,Germany,Jamal Musiala,Left Wing,"[110.2, 28.9]",0.69631,['60ef884c-6ba0-4556-bb8b-4e3fd5424a59'],3940983,0.25639373,"[120.0, 43.7, 0.4]",Normal,Right Foot,Open Play,Goal,"[{'location': [100.2, 39.1], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 35.7], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 29.0], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.7, 50.8], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.5, 35.1], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 44.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.5, 40.0], 'player': {'id': 8546, 'name': 'Niclas Füllkrug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",770,770,39565,674c5aba-fd6c-4562-839a-c4c8546d5a9f,,,,,,True,,,,,,
549,3b69bf89-27be-47ce-a87d-05d79430dcac,2922,2,00:31:05.451,76,5,Shot,131,Denmark,From Corner,Denmark,Joachim Andersen,Right Center Back,"[114.2, 33.2]",0.114286,['914713ec-fc24-4193-b02a-c0064c1d7f6f'],3940983,0.0607214,"[115.0, 37.3]",Normal,Head,Open Play,Wayward,"[{'location': [119.0, 1.8], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [114.7, 42.7], 'player': {'id': 8546, 'name': 'Niclas Füllkrug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.6, 40.3], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.2, 38.1], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 39.8], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 35.3], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 35.8], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 40.7], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 30.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.1, 34.0], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.8, 31.7], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 38.3], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 42.1], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [112.4, 47.3], 'player': {'id': 7097, 'name': 'Christian Nørgaard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 43.6], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 41.6], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [113.6, 36.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.4, 29.2], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 32.5], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",776,776,8247,f2d21b6b-5972-47b3-8a5e-780be9237039,,,,,,,,,,,,
550,d3bf840a-ec86-4b2c-9a03-df5d54b81dfa,3003,2,00:33:35.827,78,35,Shot,134,Germany,Regular Play,Germany,Joshua Kimmich,Right Back,"[48.1, 47.9]",0.800288,"['2fa29a16-ddd3-4931-90b4-6821481c7090', '6bfa5a44-41d7-4d8e-bac1-db085d555758']",3940983,0.0027235784,"[106.1, 33.4]",Normal,Right Foot,Open Play,Wayward,"[{'location': [111.2, 39.7], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [72.6, 45.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [72.8, 36.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [69.1, 28.1], 'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [58.3, 41.2], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [56.7, 35.1], 'player': {'id': 7097, 'name': 'Christian Nørgaard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [53.8, 41.7], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [49.7, 35.1], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [55.6, 58.7], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [50.6, 46.2], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [36.4, 42.6], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [51.7, 40.0], 'player': {'id': 8546, 'name': 'Niclas Füllkrug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [50.3, 21.9], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [40.1, 13.9], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [68.8, 39.8], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [65.8, 31.4], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [36.9, 13.8], 'player': {'id': 12034, 'name': 'David Raum'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [33.5, 27.7], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [33.6, 38.0], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [32.7, 44.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",770,770,5579,17709ac5-f3fa-4a3e-bea2-66369c6f4d3d,True,,True,,,,,,,,,
551,414424d5-c0c1-49b0-a679-aaa59f91fefb,3151,2,00:37:01.663,82,1,Shot,139,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[94.3, 43.0]",0.097879,"['5f96e20c-9e98-4178-9ea2-7423664e3ad0', 'dfe08ff9-8b75-4129-9be9-f63b98e45bee']",3940983,0.03581329,"[98.2, 42.2]",Normal,Right Foot,Open Play,Blocked,"[{'location': [89.4, 32.0], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.5, 50.1], 'player': {'id': 40724, 'name': 'Florian Wirtz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.6, 42.5], 'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 34.4], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 48.0], 'player': {'id': 8211, 'name': 'Benjamin Henrichs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 28.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.2, 37.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 39.9], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 33.4], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 39.9], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 59.7], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.6, 50.8], 'player': {'id': 8961, 'name': 'Jacob Bruun Larsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.5, 39.3], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 36.8], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 32.2], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 14.3], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.5, 35.5], 'player': {'id': 7097, 'name': 'Christian Nørgaard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",776,776,3570,a06c05bc-5e04-4048-8cf6-a2b5d7ff7f0a,True,,,,,,,,,,,
